,Value,Feature
159,0.028294443597160157,e_pracid_25.0
158,0.023328334669794098,e_pracid_58.0
157,0.02270051416019939,e_pracid_91.0
155,0.018635792584674134,e_pracid_105.0
153,0.017021238779802637,e_pracid_108.0
152,0.015936333707300077,e_pracid_208.0
150,0.01411885434373264,e_pracid_70.0
149,0.012561523950570957,e_pracid_15.0
148,0.012366618315854378,e_pracid_131.0
147,0.011689128124496916,e_pracid_22.0
146,0.008239175158259334,e_pracid_59.0
145,0.007860280460674543,e_pracid_83.0
144,0.006969373386493814,e_pracid_94.0
143,0.006395942561103739,e_pracid_172.0
142,0.006161634101402078,e_pracid_192.0
141,0.0023589578192786515,e_pracid_219.0
140,-0.002804132340782138,e_pracid_201.0
139,-0.004902357970389742,e_pracid_199.0
138,-0.00515654155517377,e_pracid_240.0
137,-0.0055957777609733335,e_pracid_89.0
136,-0.00973282591669444,e_pracid_205.0
135,-0.009864552222222633,e_pracid_101.0
134,-0.012930796135013686,e_pracid_16.0
133,-0.013256459097566935,e_pracid_173.0
132,-0.015631863969034116,e_pracid_11.0
131,-0.017461779451752372,e_pracid_121.0
130,-0.017628290060241875,e_pracid_126.0
129,-0.01900719570062703,e_pracid_169.0
128,-0.020875562418516187,e_pracid_51.0
126,-0.02128149058696905,e_pracid_207.0
125,-0.022935971535089823,e_pracid_156.0
124,-0.02328060889773493,e_pracid_189.0
123,-0.025625081332355772,e_pracid_229.0
122,-0.025627841975572312,e_pracid_128.0
121,-0.026460528949063963,e_pracid_247.0
120,-0.0273785506795214,e_pracid_138.0
119,-0.029408116760565227,e_pracid_144.0
118,-0.03063223710683389,e_pracid_143.0
117,-0.031108526950743773,e_pracid_193.0
116,-0.03380583979771757,e_pracid_146.0
115,-0.03548900755892044,e_pracid_75.0
114,-0.03574942305988657,e_pracid_176.0
112,-0.03753487906301228,e_pracid_245.0
111,-0.037751198769937454,e_pracid_154.0
110,-0.03818703956458669,e_pracid_122.0
109,-0.04019621274629516,e_pracid_26.0
108,-0.04220941572295207,e_pracid_87.0
107,-0.0440631099157721,e_pracid_236.0
106,-0.0447241778146177,e_pracid_46.0
105,-0.04855751288576736,e_pracid_165.0
103,-0.05266197411621861,e_pracid_235.0
102,-0.05391204531681209,e_pracid_164.0
101,-0.05464335704000097,e_pracid_226.0
100,-0.05601195301192508,e_pracid_90.0
99,-0.05604379168226435,e_pracid_129.0
98,-0.056209983261385266,e_pracid_78.0
97,-0.056932490622355204,e_pracid_113.0
96,-0.05695995759210199,e_pracid_155.0
95,-0.05705018431450457,e_pracid_252.0
94,-0.061490982700166424,e_pracid_68.0
93,-0.06185180339330655,e_pracid_244.0
92,-0.06263912446417515,e_pracid_241.0
91,-0.06503256404522818,e_pracid_4.0
90,-0.0691874165659256,e_pracid_160.0
89,-0.07232126444916259,e_pracid_234.0
88,-0.07330472774571313,e_pracid_130.0
87,-0.07356551221233025,e_pracid_221.0
85,-0.07760848127716508,e_pracid_190.0
84,-0.07852517092335637,e_pracid_209.0
83,-0.07911279485907691,e_pracid_111.0
82,-0.08160930703803627,e_pracid_47.0
81,-0.08445946816935024,e_pracid_53.0
79,-0.08756372040372447,e_pracid_3.0
78,-0.08964787035544547,e_pracid_84.0
77,-0.0905444920286787,e_pracid_66.0
76,-0.09330603245954405,e_pracid_213.0
75,-0.09333047648213295,e_pracid_186.0
74,-0.09380273773571192,e_pracid_148.0
73,-0.0938104046873513,e_pracid_57.0
72,-0.09653763461257941,e_pracid_93.0
71,-0.09705659255453565,e_pracid_191.0
70,-0.09722375804692125,e_pracid_246.0
69,-0.09868909043126595,e_pracid_184.0
68,-0.10089003955805978,e_pracid_65.0
67,-0.10146938617972914,e_pracid_214.0
66,-0.1019014320430076,e_pracid_158.0
65,-0.10258608357452495,e_pracid_50.0
64,-0.10415419129492695,e_pracid_223.0
63,-0.10834199591880661,e_pracid_18.0
62,-0.1113101077466507,e_pracid_194.0
61,-0.11299673559647558,e_pracid_39.0
59,-0.1143686113208107,e_pracid_224.0
58,-0.11800842942067283,e_pracid_19.0
57,-0.1194639455315147,e_pracid_36.0
56,-0.12279739562663816,e_pracid_17.0
55,-0.12557978520206634,e_pracid_215.0
54,-0.12724784663999186,e_pracid_5.0
53,-0.12934845293475938,e_pracid_225.0
52,-0.13196066177675356,e_pracid_254.0
51,-0.1322022609756938,e_pracid_98.0
50,-0.13422436776107982,e_pracid_81.0
49,-0.1349375904883115,e_pracid_163.0
48,-0.1351646999291289,e_pracid_188.0
46,-0.13762220226247,e_pracid_61.0
45,-0.13894976573165418,e_pracid_24.0
44,-0.14313729207050171,e_pracid_99.0
43,-0.14381145517983948,e_pracid_150.0
42,-0.14433009941854827,e_pracid_115.0
41,-0.15130820332832537,e_pracid_77.0
40,-0.15418153146086602,e_pracid_228.0
39,-0.1626288438358487,e_pracid_200.0
38,-0.16452138361793467,e_pracid_9.0
37,-0.16855934067715136,e_pracid_251.0
36,-0.1764014407813063,e_pracid_168.0
35,-0.18355776113765837,e_pracid_149.0
34,-0.18377723996124506,e_pracid_31.0
33,-0.18496840558620203,e_pracid_23.0
32,-0.18670620632435367,e_pracid_52.0
31,-0.1872254436952401,e_pracid_242.0
30,-0.19258505982883684,e_pracid_20.0
29,-0.19703361069245792,e_pracid_249.0
28,-0.19831829363654477,e_pracid_72.0
27,-0.2000263519140111,e_pracid_38.0
26,-0.20519566685549392,e_pracid_88.0
25,-0.20841827037028465,e_pracid_218.0
24,-0.2094310334912295,e_pracid_238.0
23,-0.2114039956132147,e_pracid_103.0
22,-0.22404790275225045,e_pracid_10.0
21,-0.23032848366206965,e_pracid_171.0
20,-0.23264527599120988,e_pracid_48.0
19,-0.24643866524978536,e_pracid_185.0
18,-0.2513204959603265,e_pracid_147.0
17,-0.2539720552801856,e_pracid_187.0
16,-0.25708648128634726,e_pracid_197.0
15,-0.26381532837329946,e_pracid_195.0
14,-0.2674665018756584,e_pracid_109.0
13,-0.2676402071387081,e_pracid_243.0
12,-0.268644414628797,e_pracid_227.0
11,-0.2710930009746044,e_pracid_100.0
9,-0.30932921734170526,e_pracid_29.0
8,-0.31778065382989995,e_pracid_56.0
7,-0.329761858245102,e_pracid_102.0
6,-0.34975174312647783,e_pracid_202.0
5,-0.35043311932324533,e_pracid_139.0
4,-0.3592038377920002,e_pracid_95.0
3,-0.398791937148956,e_pracid_119.0
2,-0.41520360813904406,e_pracid_256.0
1,-0.41913986623858257,e_pracid_231.0
